"author","datetime_","datetime_left","nest","bird_incubate","gps_left","wp_left","dist_left_nest","behav_left","activity","n_eggs","n_chicks","state","eggs_collected","captures_id","bird1_cb","dist_bird1_app","bird2_cb","dist_bird2_app","RFID","RFID_ID","MSR","MSR_ID","TT","TT_ID","treatment","recorder","recorder_ID","balance","balance_ID","ARS","ARS_ID","fake_egg","fake_egg_ID","cage","remarks","visits_pk"
"fh,mb","2013-07-02 12:38:00","2013-07-02 12:41:00","s703","n",\N,\N,\N,\N,"c","2","0","d",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"924"
"fh,mb","2013-07-02 13:28:00","2013-07-02 12:34:00","s707","y",\N,\N,\N,\N,"l,c","2","0","2f","0",\N,\N,\N,\N,\N,"download","73",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"switched off","18",\N,\N,"925"
"fh","2013-07-02 14:21:00","2013-07-02 14:26:00","l804","y",\N,\N,\N,\N,"l","4","0","w","0",\N,\N,\N,\N,\N,"download","8",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"926"
"fh,mb","2013-07-02 14:53:00","2013-07-02 15:16:00","s526","y",\N,\N,\N,"fo","ca,l","3","0","w","0","244",\N,\N,\N,\N,"on","51","on","306853",\N,\N,\N,\N,\N,\N,\N,"off",\N,\N,\N,\N,"had problems when flying through cage","927"
"fh,mb","2013-07-02 15:21:00","2013-07-02 15:22:00","s711","n",\N,\N,\N,\N,"l,c","0","0","p","0",\N,\N,\N,\N,\N,"off","6","off","309047",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","probably predated by weasel, rests of eggs and embryos in nest","928"
"fh","2013-07-02 15:38:00","2013-07-02 15:42:00","s510","y",\N,\N,\N,\N,"c","4","0","3w,1m",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"929"
"fh","2013-07-02 16:21:00","2013-07-02 16:24:00","s801","n",\N,\N,\N,\N,"l","1","0","d","0",\N,\N,\N,\N,\N,"off","65","off","309027",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"930"
"fh,mb","2013-07-02 22:07:00","2013-07-02 22:08:00","w505","y",\N,\N,\N,"fo","hc","4","0","1ho, 2w, 1m","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"hole in egg might be due to flag","931"
"fh,mb","2013-07-02 23:10:00","2013-07-02 23:35:00","l803","y",\N,\N,\N,"","ca,l","4","0","w","0","242",\N,\N,\N,\N,"on","6","on","309047",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"932"
"fh,mb","2013-07-02 23:44:00","2013-07-03 00:01:00","s526","y","8","194",\N,"fo","l","3","0","w","0",\N,\N,\N,\N,\N,"download","51",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"changed to small coil","933"
"ms,lv","2013-07-02 14:53:00","2013-07-02 15:23:00","w702","y",\N,\N,\N,"fo","ca,f,e","3","0","w","0","220","noba","10",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"934"
"ms","2013-07-02 16:06:00","2013-07-02 16:11:00","s502","n",\N,\N,\N,\N,"l","0","0","p","0",\N,\N,\N,\N,\N,"download","58",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"935"
"lv,ms","2013-07-02 18:15:00","2013-07-02 18:42:00","w401","y",\N,\N,\N,"fo","ca,f,e","3","0","w","0","221","noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"936"
"ms","2013-07-02 20:49:00","2013-07-02 20:53:00","s510","y","7","181",\N,"fo","l","3","0","w",\N,\N,\N,\N,\N,\N,"download",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1 dead egg (half open) outside nest","937"
"ms","2013-07-02 21:51:00","2013-07-02 21:56:00","s502","n",\N,\N,\N,\N,"l","0","0","p","0",\N,\N,\N,\N,\N,"off","58","off","309032",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","cage close to w702 at cross","938"
"lv","2013-07-02 20:55:00","2013-07-02 21:04:00","s509","n",\N,\N,\N,\N,"l,hc","2","0","d","0",\N,"y,o,dg?",\N,\N,\N,"off","21","off","309034",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","one parent around, calling","939"
"lv","2013-07-02 21:34:00","2013-07-02 21:35:00","s703","n",\N,\N,\N,"w","hc","2","0","d","0",\N,"noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"no parents around","940"
"lv","2013-07-02 21:21:00","2013-07-02 21:28:00","s404","n",\N,\N,\N,\N,"l,ch,hc","1","1","d","0",\N,\N,\N,\N,\N,"off","59","off","3092029",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","no parents around","941"
"ms","2013-07-02 22:24:00","2013-07-02 22:29:00","w702","y","7","185",\N,"fo","l","3","0","w","0",\N,\N,\N,\N,\N,"on","65","on","309027",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"942"
"lv","2013-07-02 21:48:00","2013-07-02 21:51:00","s516","n",\N,\N,\N,\N,"hc","3","0","c","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"no sesa around","943"
"lv,ms","2013-07-03 00:18:00","2013-07-03 00:20:00","w513","y","7","187",\N,"fo","c","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"put screw lid on msr","944"
"lv,ms","2013-07-03 00:33:00","2013-07-03 00:36:00","w401","y","7","187",\N,"fo","l","3","0","w","0",\N,\N,\N,\N,\N,"on","58","on","309032",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"945"
"lv,ms","2013-07-03 01:24:00","2013-07-03 01:28:00","a703","y",\N,\N,\N,"w","f,e","4","0","w","0",\N,"noba","5",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"946"
"fh,mb","2013-07-02 12:52:00","2013-07-02 13:23:00","l802","y",\N,\N,"1","fo","ca","4","0","w","0","262",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"947"
"fh,mb","2013-07-02 13:41:00","2013-07-02 14:13:00","l803","y",\N,\N,"1","fo","ca","4","0","w","0","263",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"948"
"fh,mb","2013-07-02 22:23:00","2013-07-02 22:53:00","l802","y",\N,\N,"1","fo","ca","4","0","w","0","264",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"949"
"fh,mb","2013-07-03 10:44:00","2013-07-03 10:50:00","s608","n",\N,\N,\N,\N,"l,hc","1","0","c","0",\N,\N,\N,\N,\N,"download","27",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"very quiet around, coil buried in lining","950"
"fh,mb","2013-07-03 10:51:00","2013-07-03 10:52:00","s618","n",\N,\N,\N,\N,"hc","0","0","p","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"951"
"fh,mb","2013-07-03 10:53:00","2013-07-03 10:54:00","s619","y",\N,\N,\N,\N,"hc","2","0","2?m","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"952"
"fh,mb","2013-07-03 10:55:00","2013-07-03 10:58:00","s609","n",\N,\N,\N,\N,"l,hc","2","0","d","0",\N,\N,\N,\N,\N,"off","69","off","309039",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"953"
"fh,mb","2013-07-03 11:01:00","2013-07-03 11:13:00","s527","y",\N,\N,"8","fo","l,c","4","0","w","0",\N,\N,\N,\N,\N,"download","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"download of rfid didn't work in the first place. maybe dead sd-card","954"
"fh","2013-07-03 11:10:00","2013-07-03 11:13:00","s528","y",\N,\N,"10","fo","c","2","0","w","0",\N,"x-gf,gr/m-w,y,o?","4",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"955"
"fh,mb","2013-07-03 11:16:00","2013-07-03 11:22:00","s506","y","5","249",\N,"fo","ch","2","2","1w,1m","0",\N,"x-gf,gr/m-db,o","1","x-gr,gf,lb/m-w,w,r","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"bird has switched lb and gr on left leg","956"
"mb","2013-07-02 18:33:00","2013-07-02 18:35:00","s528","y",\N,\N,\N,\N,"f,e","2","0","w","0",\N,"noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"957"
"lv,ms","2013-07-03 13:01:00","2013-07-03 13:06:00","s516","n",\N,\N,\N,\N,"l,hc","3","0","c","0",\N,\N,\N,\N,\N,"download","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"958"
"lv,ms","2013-07-03 13:16:00","2013-07-03 13:53:00","w703","y","7","189",\N,"fo","ca,e,l","4","0","w","0","222",\N,\N,\N,\N,"on","59","on","309029",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"32 GB sd card","959"
"lv,ms","2013-07-03 14:03:00","2013-07-03 14:04:00","w702","n",\N,\N,\N,\N,"c","3","0","w","0",\N,"rc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"on","cage on: 1m 14:07, on nest 14:10","960"
"lv,ms","2013-07-03 14:23:00","2013-07-03 14:24:00","a703","n",\N,\N,\N,\N,"c","4","0","w","0",\N,"noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"check if partner is ringed, but  no partner around","961"
"lv,ms","2013-07-03 15:06:00","2013-07-03 15:44:00","w402","y",\N,\N,\N,"fo","ca,f,e","4","0","w","0","223","noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"962"
"lv,ms","2013-07-03 17:18:00","2013-07-03 17:59:00","w403","y",\N,\N,\N,"fo","ca,f,e","4","0","w","0","224","noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"963"
"lv,ms","2013-07-03 18:39:00","2013-07-03 18:46:00","l702","y",\N,\N,\N,"w, ro","f,e","4","0","w","0",\N,"noba","15",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"964"
"lv,ms","2013-07-03 19:02:00","2013-07-03 19:07:00","l703","y",\N,\N,\N,"ro","f,e","4","0","w","0",\N,"noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"965"
"fh,mb","2013-07-03 13:05:00","2013-07-03 13:06:00","e801","y",\N,\N,"1","ro","hc","4","0","4b","0",\N,"rc","0.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"temperature probe was out of nest","966"
"fh,mb","2013-07-03 13:17:00","2013-07-03 13:19:00","s505","y",\N,\N,\N,\N,"hc","3","0","1c,2m","0",\N,"x-gr,gf,lb/m-y,y,y","3","x-gf,gr/m-o,w","3",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"967"
"fh,mb","2013-07-03 13:30:00","2013-07-03 13:32:00","w802","y","8","195","6","fo","c","2","0","w","0",\N,"x-lb,gf,gr/m-w,r,dg","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"968"
"fh","2013-07-03 13:37:00","2013-07-03 13:43:00","s815","y",\N,\N,\N,"fo","f,e","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"969"
"fh,mb","2013-07-03 13:51:00","2013-07-03 13:53:00","l803","y",\N,\N,"1","fo","l,c","4","0","w","0",\N,"noba",\N,\N,\N,"download","6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"970"
"fh,mb","2013-07-03 13:59:00","2013-07-03 14:26:00","w514","y",\N,\N,\N,"fo","ca,f,e,l","3","0","w","0","246",\N,\N,\N,\N,"on","69","on","309039",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"971"
"fh,mb","2013-07-03 14:40:00","2013-07-03 15:32:00","l802","y",\N,\N,\N,\N,"ca,l","4","0","w","0","247",\N,\N,\N,\N,"on","21","on","309034",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"972"
"fh,mb","2013-07-03 15:34:00","2013-07-03 17:04:00","l502","y",\N,\N,"1","ro","ca,f,e,l","4","0","w","0","248",\N,\N,\N,\N,"on","29","on","306843",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"973"
"fh,mb","2013-07-03 16:16:00","2013-07-03 16:16:00","a501","y",\N,\N,\N,\N,"c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"scared bird off nest","974"
"fh,mb","2013-07-03 17:32:00","2013-07-03 18:01:00","w515","y",\N,\N,\N,"fo","ca,f,e","3","0","w","0","249",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"975"
"mb","2013-07-02 18:22:00","2013-07-02 19:01:00","s527","y",\N,\N,"10","fo,ro","ca","4","0","w","0","245",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"976"
"mb","2013-07-02 20:41:00","2013-07-02 20:43:00","e601","y",\N,\N,\N,\N,"hc","4","0","w","0",\N,\N,\N,"x-lb,gf,gr/m-w,w,w","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"977"
"mb","2013-07-02 23:42:00","2013-07-02 23:45:00","w509","y","5","247",\N,\N,"hc","4","0","w",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"978"
"mb","2013-07-02 23:47:00","2013-07-02 23:49:00","s529","y",\N,\N,"15","fo,a","f,e","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"979"
"mb","2013-07-03 13:37:00","2013-07-03 13:43:00","l804","n",\N,\N,\N,\N,"c","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"980"
"mb","2013-07-03 13:43:00","2013-07-03 13:43:00","l803","y",\N,\N,\N,\N,"c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"bird seen sitting","981"
"mb","2013-07-03 22:57:00","2013-07-03 22:59:00","s506","y",\N,\N,\N,\N,"hc","2","0","1m, 1w",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"982"
"mb","2013-07-04 08:08:00","2013-07-04 08:10:00","s608","n",\N,\N,\N,\N,"l,hc","1","0","d","0",\N,\N,\N,\N,\N,"off","27","off","309046",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"983"
"mb","2013-07-04 08:15:00","2013-07-04 08:16:00","e801","y",\N,\N,\N,\N,"hc","4","0","b","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"984"
"mb","2013-07-04 08:19:00","2013-07-04 08:19:00","s506","y",\N,\N,\N,\N,"hc","2","0","1w,1m","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"985"
"mb","2013-07-04 10:59:00","2013-07-04 11:00:00","w514","n",\N,\N,\N,\N,"c","3","0","c","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"986"
"mb","2013-07-04 11:04:00","2013-07-04 11:06:00","w505","n",\N,\N,\N,\N,"hc","4","0","2w,2m","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"987"
"fh,mb","2013-07-03 18:02:00","2013-07-03 18:06:00","w511","y",\N,\N,"1","fo, ro","l,c","2","0","w","0",\N,"rc",\N,\N,\N,"download","44",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"988"
"fh","2013-07-03 18:12:00","2013-07-03 18:13:00","w504","y",\N,\N,\N,"fo","c","2","0","w",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"989"
"fh,mb","2013-07-03 18:57:00","2013-07-03 19:02:00","a504","y","5","254",\N,"fo","l","4","0","w","0",\N,"rc",\N,\N,\N,"download","52",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"incubating male","990"
"fh,mb","2013-07-03 18:57:00","2013-07-03 19:02:00","s524","y",\N,\N,\N,"fo","c","4","0","w","0",\N,"noba",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"991"
"fh,mb","2013-07-03 19:05:00","2013-07-03 19:07:00","w510","y",\N,\N,\N,\N,"l","4","0","w","0",\N,"x-lb,gf,gr/m-o,db,db","0.5",\N,\N,"download","54",\N,\N,\N,\N,\N,"on","999",\N,\N,\N,\N,\N,\N,\N,"","992"
"fh,mb","2013-07-03 19:07:00","2013-07-03 19:23:00","w510","y",\N,\N,\N,\N,"l","4","0","w","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"download","999",\N,\N,\N,\N,\N,\N,\N,"two videos with recorder 999: 19:07-19:14 & 19:16-19:23","993"
"fh,mb","2013-07-03 19:23:00","2013-07-03 19:26:00","w510","y",\N,\N,\N,\N,"l","4","0","w","0",\N,"x-lb,gf,gr/m-o,db,db","0.5",\N,\N,\N,\N,\N,\N,\N,\N,\N,"off","999",\N,\N,\N,\N,\N,\N,\N,"","994"
"fh,mb","2013-07-03 21:47:00","2013-07-03 22:10:00","w803","y",\N,\N,\N,"fo","ca,f,e","4","0","w","0","253",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"995"
"fh,mb","2013-07-03 19:30:44","2013-07-03 19:31:00","s622","y","5","255",\N,"fo","c",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"hit cage, then flew off","996"
"fh,mb","2013-07-03 19:31:00","2013-07-03 19:33:00","s616","y","5","256",\N,"fo","l,hc","2","0","1m,1f","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"switched off","24",\N,"logger ID 13, switched egg off, removed batteries, left egg in nest","997"
"mb","2013-07-02 13:40:00","2013-07-02 13:40:00","s516","n",\N,\N,\N,\N,"a",\N,\N,"d",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"998"
"mb","2013-07-04 13:08:00","2013-07-04 13:18:00","s528","n",\N,\N,\N,\N,"l","2","0","w","0",\N,\N,\N,\N,\N,"on","35","on","309042",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"999"
"fh,mb","2013-07-03 19:42:00","2013-07-03 19:45:00","l804","y",\N,\N,"1","ro","l","4","0","w","0",\N,"rc",\N,\N,\N,"download","8",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1002"
"fh,mb","2013-07-03 20:04:00","2013-07-03 20:40:00","w512","y",\N,\N,"2","ro","ca","4","0","w","0","250",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1003"
